image_path,scene_label,timestamp
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (173).jpg,dense_traffic,2025-06-25T20:36:00.959561
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (174).jpg,dense_traffic,2025-06-25T20:36:00.959567
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (175).jpg,dense_traffic,2025-06-25T20:36:00.959573
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (176).jpg,dense_traffic,2025-06-25T20:36:00.959579
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (177).jpg,dense_traffic,2025-06-25T20:36:00.959584
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (178).jpg,dense_traffic,2025-06-25T20:36:00.959590
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (179).jpg,dense_traffic,2025-06-25T20:36:00.959596
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (18).jpg,dense_traffic,2025-06-25T20:36:00.959601
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (180).jpg,dense_traffic,2025-06-25T20:36:00.959607
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (181).jpg,dense_traffic,2025-06-25T20:36:00.959613
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (182).jpg,dense_traffic,2025-06-25T20:36:00.959619
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (183).jpg,dense_traffic,2025-06-25T20:36:00.959624
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (184).jpg,dense_traffic,2025-06-25T20:36:00.959630
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (185).jpg,dense_traffic,2025-06-25T20:36:00.959636
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (186).jpg,dense_traffic,2025-06-25T20:36:00.959642
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (187).jpg,dense_traffic,2025-06-25T20:36:00.959647
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (188).jpg,dense_traffic,2025-06-25T20:36:00.959653
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (189).jpg,dense_traffic,2025-06-25T20:36:00.959659
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (19).jpg,dense_traffic,2025-06-25T20:36:00.959664
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (190).jpg,dense_traffic,2025-06-25T20:36:00.959670
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (191).jpg,dense_traffic,2025-06-25T20:36:00.959676
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (192).jpg,dense_traffic,2025-06-25T20:36:00.959681
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (193).jpg,dense_traffic,2025-06-25T20:36:00.959687
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (194).jpg,dense_traffic,2025-06-25T20:36:00.959693
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (195).jpg,dense_traffic,2025-06-25T20:36:00.959699
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (196).jpg,dense_traffic,2025-06-25T20:36:00.959705
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (197).jpg,dense_traffic,2025-06-25T20:36:00.959720
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (198).jpg,dense_traffic,2025-06-25T20:36:00.959727
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (199).jpg,dense_traffic,2025-06-25T20:36:00.959734
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (2).jpg,dense_traffic,2025-06-25T20:36:00.959740
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (20).jpg,dense_traffic,2025-06-25T20:36:00.959745
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (200).jpg,dense_traffic,2025-06-25T20:36:00.959751
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (201).jpg,dense_traffic,2025-06-25T20:36:00.959757
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (202).jpg,dense_traffic,2025-06-25T20:36:00.959763
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (203).jpg,dense_traffic,2025-06-25T20:36:00.959768
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (204).jpg,dense_traffic,2025-06-25T20:36:00.959774
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (205).jpg,dense_traffic,2025-06-25T20:36:00.959780
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (206).jpg,dense_traffic,2025-06-25T20:36:00.959786
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (207).jpg,dense_traffic,2025-06-25T20:36:00.959792
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (208).jpg,dense_traffic,2025-06-25T20:36:00.959798
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (209).jpg,dense_traffic,2025-06-25T20:36:00.959804
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (21).jpg,dense_traffic,2025-06-25T20:36:00.959810
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (210).jpg,dense_traffic,2025-06-25T20:36:00.959815
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (211).jpg,dense_traffic,2025-06-25T20:36:00.959834
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (212).jpg,dense_traffic,2025-06-25T20:36:00.959841
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (213).jpg,dense_traffic,2025-06-25T20:36:00.959847
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (214).jpg,dense_traffic,2025-06-25T20:36:00.959853
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (215).jpg,dense_traffic,2025-06-25T20:36:00.959858
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (216).jpg,dense_traffic,2025-06-25T20:36:00.959864
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (217).jpg,dense_traffic,2025-06-25T20:36:00.959870
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (218).jpg,dense_traffic,2025-06-25T20:36:00.959876
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (219).jpg,dense_traffic,2025-06-25T20:36:00.959881
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (22).jpg,dense_traffic,2025-06-25T20:36:00.959887
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (220).jpg,dense_traffic,2025-06-25T20:36:00.959894
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (221).jpg,dense_traffic,2025-06-25T20:36:00.959900
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (222).jpg,dense_traffic,2025-06-25T20:36:00.959906
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (223).jpg,dense_traffic,2025-06-25T20:36:00.959912
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (224).jpg,dense_traffic,2025-06-25T20:36:00.959918
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (225).jpg,dense_traffic,2025-06-25T20:36:00.959923
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (226).jpg,dense_traffic,2025-06-25T20:36:00.959930
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (227).jpg,dense_traffic,2025-06-25T20:36:00.959935
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (228).jpg,dense_traffic,2025-06-25T20:36:00.959942
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (229).jpg,dense_traffic,2025-06-25T20:36:00.959947
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (23).jpg,dense_traffic,2025-06-25T20:36:00.959953
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (230).jpg,dense_traffic,2025-06-25T20:36:00.959959
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (231).jpg,dense_traffic,2025-06-25T20:36:00.959965
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (232).jpg,dense_traffic,2025-06-25T20:36:00.959971
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (233).jpg,dense_traffic,2025-06-25T20:36:00.959981
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (234).jpg,dense_traffic,2025-06-25T20:36:00.959991
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (235).jpg,dense_traffic,2025-06-25T20:36:00.959997
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (236).jpg,dense_traffic,2025-06-25T20:36:00.960003
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (237).jpg,dense_traffic,2025-06-25T20:36:00.960009
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (238).jpg,dense_traffic,2025-06-25T20:36:00.960015
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (239).jpg,dense_traffic,2025-06-25T20:36:00.960021
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (24).jpg,dense_traffic,2025-06-25T20:36:00.960026
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (240).jpg,dense_traffic,2025-06-25T20:36:00.960032
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (241).jpg,dense_traffic,2025-06-25T20:36:00.960038
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (242).jpg,dense_traffic,2025-06-25T20:36:00.960044
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (243).jpg,dense_traffic,2025-06-25T20:36:00.960050
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (244).jpg,dense_traffic,2025-06-25T20:36:00.960056
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (245).jpg,dense_traffic,2025-06-25T20:36:00.960061
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (246).jpg,dense_traffic,2025-06-25T20:36:00.960067
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (247).jpg,dense_traffic,2025-06-25T20:36:00.960072
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (248).jpg,dense_traffic,2025-06-25T20:36:00.960078
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (249).jpg,dense_traffic,2025-06-25T20:36:00.960085
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (25).jpg,dense_traffic,2025-06-25T20:36:00.960090
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (250).jpg,dense_traffic,2025-06-25T20:36:00.960096
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (251).jpg,dense_traffic,2025-06-25T20:36:00.960113
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (252).jpg,dense_traffic,2025-06-25T20:36:00.960119
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (253).jpg,dense_traffic,2025-06-25T20:36:00.960125
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (254).jpg,dense_traffic,2025-06-25T20:36:00.960130
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (255).jpg,dense_traffic,2025-06-25T20:36:00.960136
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (256).jpg,dense_traffic,2025-06-25T20:36:00.960142
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (257).jpg,dense_traffic,2025-06-25T20:36:00.960147
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (258).jpg,dense_traffic,2025-06-25T20:36:00.960153
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (259).jpg,dense_traffic,2025-06-25T20:36:00.960158
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (26).jpg,dense_traffic,2025-06-25T20:36:00.960164
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (260).jpg,dense_traffic,2025-06-25T20:36:00.960170
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (261).jpg,dense_traffic,2025-06-25T20:36:00.960175
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (262).jpg,dense_traffic,2025-06-25T20:36:00.960181
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (263).jpg,dense_traffic,2025-06-25T20:36:00.960186
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (264).jpg,dense_traffic,2025-06-25T20:36:00.960192
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (265).jpg,dense_traffic,2025-06-25T20:36:00.960198
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (266).jpg,dense_traffic,2025-06-25T20:36:00.960203
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (267).jpg,dense_traffic,2025-06-25T20:36:00.960209
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (268).jpg,dense_traffic,2025-06-25T20:36:00.960214
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (269).jpg,dense_traffic,2025-06-25T20:36:00.960220
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (27).jpg,dense_traffic,2025-06-25T20:36:00.960225
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (270).jpg,dense_traffic,2025-06-25T20:36:00.960231
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (271).jpg,dense_traffic,2025-06-25T20:36:00.960236
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (272).jpg,dense_traffic,2025-06-25T20:36:00.960242
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (273).jpg,dense_traffic,2025-06-25T20:36:00.960247
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (274).jpg,dense_traffic,2025-06-25T20:36:00.960253
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (275).jpg,dense_traffic,2025-06-25T20:36:00.960258
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (276).jpg,dense_traffic,2025-06-25T20:36:00.960264
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (277).jpg,dense_traffic,2025-06-25T20:36:00.960269
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (278).jpg,dense_traffic,2025-06-25T20:36:00.960275
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (279).jpg,dense_traffic,2025-06-25T20:36:00.960280
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (28).jpg,dense_traffic,2025-06-25T20:36:00.960286
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (280).jpg,dense_traffic,2025-06-25T20:36:00.960291
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (281).jpg,dense_traffic,2025-06-25T20:36:00.960297
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (282).jpg,dense_traffic,2025-06-25T20:36:00.960302
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (283).jpg,dense_traffic,2025-06-25T20:36:00.960308
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (284).jpg,dense_traffic,2025-06-25T20:36:00.960313
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (285).jpg,dense_traffic,2025-06-25T20:36:00.960319
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (286).jpg,dense_traffic,2025-06-25T20:36:00.960324
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (287).jpg,dense_traffic,2025-06-25T20:36:00.960329
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (288).jpg,dense_traffic,2025-06-25T20:36:00.960335
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (289).jpg,dense_traffic,2025-06-25T20:36:00.960340
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (29).jpg,dense_traffic,2025-06-25T20:36:00.960346
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (290).jpg,dense_traffic,2025-06-25T20:36:00.960351
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (291).jpg,dense_traffic,2025-06-25T20:36:00.960394
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (292).jpg,dense_traffic,2025-06-25T20:36:00.960400
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (293).jpg,dense_traffic,2025-06-25T20:36:00.960406
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (294).jpg,dense_traffic,2025-06-25T20:36:00.960412
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (295).jpg,dense_traffic,2025-06-25T20:36:00.960417
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (296).jpg,dense_traffic,2025-06-25T20:36:00.960423
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (297).jpg,dense_traffic,2025-06-25T20:36:00.960428
